5/11/2019	8:41:33 PM	228
5/11/2019	8:41:33 PM	230
5/11/2019	8:41:33 PM	232
5/11/2019	8:41:33 PM	234
5/11/2019	8:41:33 PM	236
5/11/2019	8:41:33 PM	238
5/11/2019	8:41:33 PM	240
5/11/2019	8:41:33 PM	242
5/11/2019	8:41:33 PM	244
5/11/2019	8:41:33 PM	246
5/11/2019	8:41:34 PM	247
5/11/2019	8:41:34 PM	248
5/11/2019	8:41:34 PM	248
5/11/2019	8:41:34 PM	249
5/11/2019	8:41:34 PM	249
5/11/2019	8:41:34 PM	249
5/11/2019	8:41:34 PM	249
5/11/2019	8:41:34 PM	249
5/11/2019	8:41:34 PM	249
5/11/2019	8:41:34 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:35 PM	249
5/11/2019	8:41:36 PM	249
5/11/2019	8:41:36 PM	249
5/11/2019	8:41:36 PM	249
5/11/2019	8:41:36 PM	249
5/11/2019	8:41:36 PM	249
5/11/2019	8:41:36 PM	249
5/11/2019	8:41:36 PM	249
5/11/2019	8:41:36 PM	249
5/11/2019	8:41:36 PM	249
5/11/2019	8:41:36 PM	248
5/11/2019	8:41:37 PM	247
5/11/2019	8:41:37 PM	246
5/11/2019	8:41:37 PM	244
5/11/2019	8:41:37 PM	243
5/11/2019	8:41:37 PM	242
5/11/2019	8:41:37 PM	240
5/11/2019	8:41:37 PM	238
5/11/2019	8:41:37 PM	237
5/11/2019	8:41:37 PM	235
5/11/2019	8:41:37 PM	233
5/11/2019	8:41:38 PM	231
5/11/2019	8:41:38 PM	229
5/11/2019	8:41:38 PM	227
5/11/2019	8:41:38 PM	225
5/11/2019	8:41:38 PM	224
5/11/2019	8:41:38 PM	222
5/11/2019	8:41:38 PM	220
5/11/2019	8:41:38 PM	218
5/11/2019	8:41:38 PM	216
5/11/2019	8:41:38 PM	214
5/11/2019	8:41:39 PM	212
5/11/2019	8:41:39 PM	210
5/11/2019	8:41:39 PM	208
5/11/2019	8:41:39 PM	206
5/11/2019	8:41:39 PM	204
5/11/2019	8:41:39 PM	202
5/11/2019	8:41:39 PM	200
5/11/2019	8:41:39 PM	198
5/11/2019	8:41:39 PM	196
5/11/2019	8:41:39 PM	194
5/11/2019	8:41:40 PM	192
5/11/2019	8:41:40 PM	190
5/11/2019	8:41:40 PM	188
5/11/2019	8:41:40 PM	186
5/11/2019	8:41:40 PM	184
5/11/2019	8:41:40 PM	182
5/11/2019	8:41:40 PM	180
5/11/2019	8:41:40 PM	178
5/11/2019	8:41:40 PM	176
5/11/2019	8:41:41 PM	174
5/11/2019	8:41:41 PM	172
5/11/2019	8:41:41 PM	170
5/11/2019	8:41:41 PM	168
5/11/2019	8:41:41 PM	166
5/11/2019	8:41:41 PM	164
5/11/2019	8:41:41 PM	162
5/11/2019	8:41:41 PM	160
5/11/2019	8:41:41 PM	158
5/11/2019	8:41:41 PM	156
5/11/2019	8:41:42 PM	154
5/11/2019	8:41:42 PM	152
5/11/2019	8:41:42 PM	150
5/11/2019	8:41:42 PM	148
5/11/2019	8:41:42 PM	146
5/11/2019	8:41:42 PM	144
5/11/2019	8:41:42 PM	142
5/11/2019	8:41:42 PM	140
5/11/2019	8:41:42 PM	138
5/11/2019	8:41:42 PM	136
5/11/2019	8:41:43 PM	134
5/11/2019	8:41:43 PM	132
5/11/2019	8:41:43 PM	130
5/11/2019	8:41:43 PM	128
5/11/2019	8:41:43 PM	126
5/11/2019	8:41:43 PM	124
5/11/2019	8:41:43 PM	122
5/11/2019	8:41:43 PM	120
5/11/2019	8:41:43 PM	118
5/11/2019	8:41:43 PM	116
5/11/2019	8:41:44 PM	114
5/11/2019	8:41:44 PM	112
5/11/2019	8:41:44 PM	110
5/11/2019	8:41:44 PM	108
5/11/2019	8:41:44 PM	106
5/11/2019	8:41:44 PM	104
5/11/2019	8:41:44 PM	102
5/11/2019	8:41:44 PM	100
5/11/2019	8:41:44 PM	98
5/11/2019	8:41:44 PM	96
5/11/2019	8:41:45 PM	94
5/11/2019	8:41:45 PM	92
5/11/2019	8:41:45 PM	90
5/11/2019	8:41:45 PM	88
5/11/2019	8:41:45 PM	86
5/11/2019	8:41:45 PM	84
5/11/2019	8:41:45 PM	82
5/11/2019	8:41:45 PM	80
5/11/2019	8:41:45 PM	78
